"","cueSide","targetSide","cueValidity","cued","ValidityNum","RT","status","condition","subn"
"458","cueright","targetright","valid","cued",1,314,1,"C","03"
"459","cueleft","targetright","invalid","uncued",0,452,1,"C","03"
"460","cueleft","targetright","invalid","uncued",0,433,1,"C","03"
"461","cueright","targetright","valid","cued",1,367,1,"C","03"
"462","cueleft","targetleft","valid","cued",1,391,1,"C","03"
"463","cueright","targetright","valid","cued",1,321,1,"C","03"
"464","cueright","targetright","valid","cued",1,396,1,"C","03"
"465","cueleft","targetleft","valid","cued",1,323,1,"C","03"
"466","cueleft","targetleft","valid","cued",1,375,1,"C","03"
"467","cueleft","targetright","invalid","uncued",0,348,1,"C","03"
"468","cueright","targetright","valid","cued",1,352,1,"C","03"
"469","cueright","targetright","valid","cued",1,370,1,"C","03"
"470","cueleft","targetleft","valid","cued",1,346,1,"C","03"
"471","cueright","targetright","valid","cued",1,155,1,"C","03"
"472","cueright","targetright","valid","cued",1,295,1,"C","03"
"473","cueright","targetright","valid","cued",1,384,1,"C","03"
"474","cueleft","targetleft","valid","cued",1,330,1,"C","03"
"475","cueright","targetright","valid","cued",1,324,1,"C","03"
"476","cueleft","targetleft","valid","cued",1,333,1,"C","03"
"477","cueleft","targetleft","valid","cued",1,384,1,"C","03"
"478","cueleft","targetleft","valid","cued",1,440,1,"C","03"
"479","cueright","targetright","valid","cued",1,312,1,"C","03"
"480","cueright","targetright","valid","cued",1,329,1,"C","03"
"481","cueright","targetright","valid","cued",1,397,1,"C","03"
"482","cueright","targetleft","invalid","uncued",0,458,1,"C","03"
"483","cueleft","targetleft","valid","cued",1,399,1,"C","03"
"484","cueleft","targetleft","valid","cued",1,391,1,"C","03"
"485","cueright","targetleft","invalid","uncued",0,456,1,"C","03"
"486","cueright","targetright","valid","cued",1,460,1,"C","03"
"487","cueright","targetright","valid","cued",1,337,1,"C","03"
"488","cueright","targetright","valid","cued",1,364,1,"C","03"
"489","cueright","targetright","valid","cued",1,366,1,"C","03"
"490","cueleft","targetright","invalid","uncued",0,222,2,"C","03"
"491","cueright","targetright","valid","cued",1,397,1,"C","03"
"492","cueright","targetright","valid","cued",1,411,1,"C","03"
"493","cueright","targetright","valid","cued",1,404,1,"C","03"
"494","cueright","targetright","valid","cued",1,410,1,"C","03"
"495","cueleft","targetleft","valid","cued",1,515,1,"C","03"
"496","cueright","targetright","valid","cued",1,293,1,"C","03"
"497","cueright","targetright","valid","cued",1,369,1,"C","03"
"498","cueright","targetright","valid","cued",1,447,1,"C","03"
"499","cueright","targetright","valid","cued",1,367,1,"C","03"
"500","cueleft","targetleft","valid","cued",1,374,1,"C","03"
"501","cueright","targetright","valid","cued",1,278,1,"C","03"
"502","cueleft","targetleft","valid","cued",1,362,1,"C","03"
"503","cueright","targetright","valid","cued",1,365,1,"C","03"
"504","cueleft","targetleft","valid","cued",1,331,1,"C","03"
"505","cueright","targetright","valid","cued",1,342,1,"C","03"
"506","cueright","targetleft","invalid","uncued",0,306,1,"C","03"
"507","cueright","targetleft","invalid","uncued",0,411,1,"C","03"
"508","cueleft","targetleft","valid","cued",1,483,1,"C","03"
"509","cueright","targetright","valid","cued",1,337,1,"C","03"
"510","cueleft","targetright","invalid","uncued",0,515,1,"C","03"
"511","cueleft","targetright","invalid","uncued",0,390,1,"C","03"
"512","cueleft","targetleft","valid","cued",1,435,1,"C","03"
"513","cueleft","targetright","invalid","uncued",0,417,1,"C","03"
"514","cueleft","targetright","invalid","uncued",0,288,1,"C","03"
"515","cueright","targetright","valid","cued",1,670,1,"C","03"
"516","cueleft","targetleft","valid","cued",1,384,1,"C","03"
"517","cueright","targetleft","invalid","uncued",0,369,1,"C","03"
"518","cueright","targetright","valid","cued",1,404,1,"C","03"
"519","cueright","targetright","valid","cued",1,339,1,"C","03"
"520","cueleft","targetleft","valid","cued",1,356,1,"C","03"
"521","cueright","targetleft","invalid","uncued",0,596,1,"C","03"
"522","cueright","targetright","valid","cued",1,174,1,"C","03"
"523","cueleft","targetleft","valid","cued",1,302,1,"C","03"
"524","cueleft","targetleft","valid","cued",1,342,1,"C","03"
"525","cueright","targetright","valid","cued",1,338,1,"C","03"
"526","cueleft","targetleft","valid","cued",1,347,1,"C","03"
"527","cueright","targetright","valid","cued",1,308,1,"C","03"
"528","cueright","targetright","valid","cued",1,367,1,"C","03"
"529","cueleft","targetleft","valid","cued",1,450,1,"C","03"
"530","cueleft","targetleft","valid","cued",1,488,1,"C","03"
"531","cueright","targetleft","invalid","uncued",0,531,1,"C","03"
"532","cueleft","targetleft","valid","cued",1,333,1,"C","03"
"533","cueright","targetleft","invalid","uncued",0,542,1,"C","03"
"534","cueleft","targetleft","valid","cued",1,375,1,"C","03"
"535","cueleft","targetright","invalid","uncued",0,497,1,"C","03"
"536","cueleft","targetleft","valid","cued",1,451,1,"C","03"
"537","cueright","targetleft","invalid","uncued",0,417,1,"C","03"
"538","cueleft","targetleft","valid","cued",1,439,1,"C","03"
"539","cueright","targetright","valid","cued",1,448,1,"C","03"
"540","cueright","targetright","valid","cued",1,461,1,"C","03"
"541","cueleft","targetleft","valid","cued",1,347,1,"C","03"
"542","cueleft","targetleft","valid","cued",1,363,1,"C","03"
"543","cueleft","targetleft","valid","cued",1,427,1,"C","03"
"544","cueright","targetright","valid","cued",1,362,1,"C","03"
"545","cueright","targetright","valid","cued",1,433,1,"C","03"
"546","cueleft","targetleft","valid","cued",1,257,1,"C","03"
"547","cueleft","targetleft","valid","cued",1,358,1,"C","03"
"548","cueright","targetright","valid","cued",1,357,1,"C","03"
"549","cueleft","targetleft","valid","cued",1,343,1,"C","03"
"550","cueleft","targetleft","valid","cued",1,409,1,"C","03"
"551","cueleft","targetleft","valid","cued",1,535,1,"C","03"
"552","cueleft","targetleft","valid","cued",1,678,1,"C","03"
"553","cueleft","targetleft","valid","cued",1,455,1,"C","03"
"554","cueleft","targetleft","valid","cued",1,314,1,"C","03"
"555","cueleft","targetleft","valid","cued",1,364,1,"C","03"
"556","cueright","targetright","valid","cued",1,431,1,"C","03"
"557","cueleft","targetright","invalid","uncued",0,220,2,"C","03"
"558","cueright","targetright","valid","cued",1,585,1,"C","03"
"559","cueleft","targetleft","valid","cued",1,325,1,"C","03"
"560","cueright","targetright","valid","cued",1,383,1,"C","03"
"561","cueleft","targetright","invalid","uncued",0,462,1,"C","03"
"562","cueright","targetleft","invalid","uncued",0,379,1,"C","03"
"563","cueleft","targetleft","valid","cued",1,547,1,"C","03"
"564","cueright","targetright","valid","cued",1,387,1,"C","03"
"565","cueleft","targetright","invalid","uncued",0,466,1,"C","03"
"566","cueleft","targetleft","valid","cued",1,584,1,"C","03"
"567","cueleft","targetright","invalid","uncued",0,418,1,"C","03"
"568","cueleft","targetleft","valid","cued",1,512,1,"C","03"
"569","cueleft","targetleft","valid","cued",1,334,1,"C","03"
"570","cueleft","targetright","invalid","uncued",0,431,1,"C","03"
"571","cueleft","targetleft","valid","cued",1,426,1,"C","03"
"572","cueleft","targetleft","valid","cued",1,475,1,"C","03"
"573","cueright","targetleft","invalid","uncued",0,430,1,"C","03"
"574","cueleft","targetleft","valid","cued",1,467,1,"C","03"
"575","cueright","targetright","valid","cued",1,435,1,"C","03"
"576","cueright","targetright","valid","cued",1,377,1,"C","03"
"577","cueleft","targetright","invalid","uncued",0,465,1,"C","03"
"578","cueleft","targetright","invalid","uncued",0,470,1,"C","03"
"579","cueright","targetleft","invalid","uncued",0,419,1,"C","03"
"580","cueright","targetright","valid","cued",1,399,1,"C","03"
"581","cueright","targetleft","invalid","uncued",0,464,1,"C","03"
"582","cueright","targetright","valid","cued",1,532,1,"C","03"
"583","cueleft","targetleft","valid","cued",1,416,1,"C","03"
"584","cueleft","targetright","invalid","uncued",0,534,1,"C","03"
"585","cueleft","targetright","invalid","uncued",0,414,1,"C","03"
"586","cueleft","targetleft","valid","cued",1,447,1,"C","03"
"587","cueleft","targetleft","valid","cued",1,332,1,"C","03"
"588","cueright","targetright","valid","cued",1,350,1,"C","03"
"589","cueleft","targetleft","valid","cued",1,287,1,"C","03"
"590","cueleft","targetleft","valid","cued",1,385,1,"C","03"
"591","cueright","targetright","valid","cued",1,430,1,"C","03"
"592","cueleft","targetleft","valid","cued",1,370,1,"C","03"
"593","cueleft","targetright","invalid","uncued",0,468,1,"C","03"
"594","cueleft","targetright","invalid","uncued",0,455,2,"C","03"
"595","cueright","targetleft","invalid","uncued",0,434,1,"C","03"
"596","cueleft","targetleft","valid","cued",1,426,1,"C","03"
"597","cueright","targetright","valid","cued",1,472,1,"C","03"
"598","cueright","targetright","valid","cued",1,382,1,"C","03"
"599","cueleft","targetright","invalid","uncued",0,470,1,"C","03"
"600","cueleft","targetleft","valid","cued",1,409,1,"C","03"
"601","cueleft","targetleft","valid","cued",1,384,1,"C","03"
"602","cueleft","targetright","invalid","uncued",0,862,1,"C","04"
"603","cueleft","targetleft","valid","cued",1,611,1,"C","04"
"604","cueleft","targetleft","valid","cued",1,549,1,"C","04"
"605","cueright","targetleft","invalid","uncued",0,548,1,"C","04"
"606","cueright","targetright","valid","cued",1,560,1,"C","04"
"607","cueleft","targetleft","valid","cued",1,432,1,"C","04"
"608","cueright","targetright","valid","cued",1,423,1,"C","04"
"609","cueright","targetright","valid","cued",1,466,1,"C","04"
"610","cueright","targetright","valid","cued",1,386,1,"C","04"
"611","cueright","targetright","valid","cued",1,432,1,"C","04"
"612","cueleft","targetright","invalid","uncued",0,522,1,"C","04"
"613","cueleft","targetleft","valid","cued",1,449,1,"C","04"
"614","cueright","targetright","valid","cued",1,337,1,"C","04"
"615","cueleft","targetleft","valid","cued",1,341,1,"C","04"
"616","cueright","targetleft","invalid","uncued",0,422,1,"C","04"
"617","cueleft","targetleft","valid","cued",1,403,1,"C","04"
"618","cueright","targetright","valid","cued",1,305,1,"C","04"
"619","cueright","targetright","valid","cued",1,340,1,"C","04"
"620","cueright","targetright","valid","cued",1,373,1,"C","04"
"621","cueleft","targetleft","valid","cued",1,334,1,"C","04"
"622","cueleft","targetleft","valid","cued",1,417,1,"C","04"
"623","cueleft","targetleft","valid","cued",1,391,1,"C","04"
"624","cueleft","targetleft","valid","cued",1,361,1,"C","04"
"625","cueright","targetleft","invalid","uncued",0,435,1,"C","04"
"626","cueright","targetleft","invalid","uncued",0,377,1,"C","04"
"627","cueright","targetright","valid","cued",1,407,1,"C","04"
"628","cueleft","targetleft","valid","cued",1,399,1,"C","04"
"629","cueleft","targetleft","valid","cued",1,352,1,"C","04"
"630","cueleft","targetleft","valid","cued",1,342,1,"C","04"
"631","cueright","targetleft","invalid","uncued",0,392,1,"C","04"
"632","cueleft","targetleft","valid","cued",1,474,1,"C","04"
"633","cueright","targetright","valid","cued",1,386,1,"C","04"
"634","cueleft","targetright","invalid","uncued",0,443,1,"C","04"
"635","cueright","targetright","valid","cued",1,338,1,"C","04"
"636","cueright","targetright","valid","cued",1,363,1,"C","04"
"637","cueleft","targetleft","valid","cued",1,580,1,"C","04"
"638","cueleft","targetleft","valid","cued",1,356,1,"C","04"
"639","cueright","targetright","valid","cued",1,284,1,"C","04"
"640","cueleft","targetleft","valid","cued",1,386,1,"C","04"
"641","cueleft","targetleft","valid","cued",1,299,1,"C","04"
"642","cueright","targetright","valid","cued",1,327,1,"C","04"
"643","cueright","targetleft","invalid","uncued",0,529,1,"C","04"
"644","cueleft","targetright","invalid","uncued",0,411,1,"C","04"
"645","cueleft","targetright","invalid","uncued",0,434,1,"C","04"
"646","cueright","targetright","valid","cued",1,503,1,"C","04"
"647","cueright","targetright","valid","cued",1,314,1,"C","04"
"648","cueleft","targetleft","valid","cued",1,285,1,"C","04"
"649","cueleft","targetleft","valid","cued",1,391,1,"C","04"
"650","cueleft","targetleft","valid","cued",1,446,1,"C","04"
"651","cueright","targetright","valid","cued",1,294,1,"C","04"
"652","cueleft","targetleft","valid","cued",1,392,1,"C","04"
"653","cueleft","targetleft","valid","cued",1,311,1,"C","04"
"654","cueright","targetright","valid","cued",1,347,1,"C","04"
"655","cueleft","targetright","invalid","uncued",0,525,1,"C","04"
"656","cueright","targetleft","invalid","uncued",0,503,1,"C","04"
"657","cueright","targetright","valid","cued",1,721,1,"C","04"
"658","cueright","targetright","valid","cued",1,395,1,"C","04"
"659","cueleft","targetleft","valid","cued",1,315,1,"C","04"
"660","cueleft","targetleft","valid","cued",1,383,1,"C","04"
"661","cueright","targetright","valid","cued",1,289,1,"C","04"
"662","cueleft","targetleft","valid","cued",1,378,1,"C","04"
"663","cueleft","targetleft","valid","cued",1,402,1,"C","04"
"664","cueleft","targetleft","valid","cued",1,377,1,"C","04"
"665","cueright","targetleft","invalid","uncued",0,684,1,"C","04"
"666","cueright","targetright","valid","cued",1,414,1,"C","04"
"667","cueleft","targetleft","valid","cued",1,344,1,"C","04"
"668","cueleft","targetleft","valid","cued",1,272,1,"C","04"
"669","cueright","targetright","valid","cued",1,315,1,"C","04"
"670","cueright","targetleft","invalid","uncued",0,471,1,"C","04"
"671","cueleft","targetleft","valid","cued",1,293,1,"C","04"
"672","cueright","targetright","valid","cued",1,325,1,"C","04"
"673","cueleft","targetright","invalid","uncued",0,472,1,"C","04"
"674","cueleft","targetleft","valid","cued",1,327,1,"C","04"
"675","cueleft","targetleft","valid","cued",1,378,1,"C","04"
"676","cueright","targetright","valid","cued",1,339,1,"C","04"
"677","cueleft","targetleft","valid","cued",1,306,1,"C","04"
"678","cueleft","targetleft","valid","cued",1,348,1,"C","04"
"679","cueleft","targetleft","valid","cued",1,527,1,"C","04"
"680","cueleft","targetleft","valid","cued",1,361,1,"C","04"
"681","cueleft","targetright","invalid","uncued",0,458,1,"C","04"
"682","cueleft","targetright","invalid","uncued",0,455,1,"C","04"
"683","cueleft","targetright","invalid","uncued",0,388,1,"C","04"
"684","cueright","targetright","valid","cued",1,365,1,"C","04"
"685","cueleft","targetleft","valid","cued",1,335,1,"C","04"
"686","cueright","targetright","valid","cued",1,344,1,"C","04"
"687","cueright","targetleft","invalid","uncued",0,481,1,"C","04"
"688","cueleft","targetright","invalid","uncued",0,382,1,"C","04"
"689","cueleft","targetleft","valid","cued",1,377,1,"C","04"
"690","cueleft","targetleft","valid","cued",1,346,1,"C","04"
"691","cueleft","targetright","invalid","uncued",0,416,1,"C","04"
"692","cueleft","targetleft","valid","cued",1,367,1,"C","04"
"693","cueleft","targetleft","valid","cued",1,417,1,"C","04"
"694","cueleft","targetleft","valid","cued",1,430,1,"C","04"
"695","cueleft","targetleft","valid","cued",1,364,1,"C","04"
"696","cueleft","targetleft","valid","cued",1,397,1,"C","04"
"697","cueleft","targetright","invalid","uncued",0,486,1,"C","04"
"698","cueleft","targetright","invalid","uncued",0,529,1,"C","04"
"699","cueleft","targetleft","valid","cued",1,372,1,"C","04"
"700","cueright","targetright","valid","cued",1,286,1,"C","04"
"701","cueleft","targetleft","valid","cued",1,400,1,"C","04"
"702","cueleft","targetright","invalid","uncued",0,423,1,"C","04"
"703","cueright","targetright","valid","cued",1,349,1,"C","04"
"704","cueleft","targetleft","valid","cued",1,440,1,"C","04"
"705","cueleft","targetleft","valid","cued",1,350,1,"C","04"
"706","cueleft","targetleft","valid","cued",1,360,1,"C","04"
"707","cueright","targetright","valid","cued",1,161,1,"C","04"
"708","cueleft","targetleft","valid","cued",1,311,1,"C","04"
"709","cueleft","targetleft","valid","cued",1,413,1,"C","04"
"710","cueright","targetright","valid","cued",1,348,1,"C","04"
"711","cueright","targetright","valid","cued",1,349,1,"C","04"
"712","cueleft","targetleft","valid","cued",1,375,1,"C","04"
"713","cueright","targetleft","invalid","uncued",0,559,1,"C","04"
"714","cueright","targetright","valid","cued",1,352,1,"C","04"
"715","cueright","targetleft","invalid","uncued",0,468,1,"C","04"
"716","cueleft","targetleft","valid","cued",1,377,1,"C","04"
