"","trial","text","Congruency","status","RT","condition","subn"
"9629",88,"XXVXX",0,1,528,"O","46"
"9630",89,"CCBCC",0,1,652,"O","46"
"9631",90,"CCCCC",1,1,546,"O","46"
"9632",91,"BBVBB",1,1,581,"O","46"
"9633",92,"CCCCC",1,1,686,"O","46"
"9634",93,"CCVCC",0,1,619,"O","46"
"9635",94,"BBVBB",1,1,658,"O","46"
"9636",95,"XXBXX",0,1,729,"O","46"
"9637",96,"BBCBB",0,1,747,"O","46"
"9638",97,"VVBVV",1,1,694,"O","46"
"9639",98,"XXXXX",1,1,722,"O","46"
"9640",99,"CCBCC",0,1,1134,"O","46"
"9641",100,"XXBXX",0,1,752,"O","46"
"9642",101,"BBBBB",1,1,754,"O","46"
"9643",102,"VVCVV",0,1,766,"O","46"
"9644",103,"BBVBB",1,1,894,"O","46"
"9645",104,"XXVXX",0,1,669,"O","46"
"9646",105,"CCVCC",0,1,617,"O","46"
"9647",106,"CCBCC",0,1,563,"O","46"
"9648",107,"BBBBB",1,1,570,"O","46"
"9649",108,"VVCVV",0,1,612,"O","46"
"9650",109,"XXBXX",0,1,667,"O","46"
"9651",110,"VVBVV",1,1,593,"O","46"
"9652",111,"CCBCC",0,1,651,"O","46"
"9653",112,"XXCXX",1,1,607,"O","46"
"9654",113,"XXXXX",1,1,1286,"O","46"
"9655",114,"VVCVV",0,2,502,"O","46"
"9656",115,"XXXXX",1,1,729,"O","46"
"9657",116,"BBBBB",1,1,695,"O","46"
"9658",117,"BBXBB",0,1,658,"O","46"
"9659",118,"CCCCC",1,1,865,"O","46"
"9660",119,"VVXVV",0,1,902,"O","46"
"9661",120,"CCXCC",1,1,561,"O","46"
"9662",121,"CCBCC",0,1,644,"O","46"
"9663",122,"VVXVV",0,1,603,"O","46"
"9664",123,"XXCXX",1,1,577,"O","46"
"9665",124,"VVVVV",1,1,605,"O","46"
"9666",125,"XXXXX",1,1,620,"O","46"
"9667",126,"BBCBB",0,1,739,"O","46"
"9668",127,"VVBVV",1,1,718,"O","46"
"9669",128,"XXXXX",1,1,610,"O","46"
"9670",129,"CCCCC",1,1,690,"O","46"
"9671",130,"BBXBB",0,1,799,"O","46"
"9672",131,"CCVCC",0,1,623,"O","46"
"9673",132,"BBVBB",1,1,639,"O","46"
"9674",133,"BBBBB",1,1,758,"O","46"
"9675",134,"XXBXX",0,1,671,"O","46"
"9676",135,"BBXBB",0,1,749,"O","46"
"9677",136,"VVVVV",1,1,583,"O","46"
"9678",137,"BBXBB",0,1,633,"O","46"
"9679",138,"CCVCC",0,1,688,"O","46"
"9680",139,"VVCVV",0,1,773,"O","46"
"9681",140,"VVBVV",1,1,695,"O","46"
"9682",141,"VVCVV",0,1,866,"O","46"
"9683",142,"BBXBB",0,1,881,"O","46"
"9684",143,"XXXXX",1,1,735,"O","46"
"9685",144,"VVCVV",0,2,760,"O","46"
"9686",145,"XXVXX",0,1,616,"O","46"
"9687",146,"VVXVV",0,1,799,"O","46"
"9688",147,"BBBBB",1,1,816,"O","46"
"9689",148,"CCXCC",1,1,831,"O","46"
"9690",149,"BBCBB",0,1,996,"O","46"
"9691",150,"VVBVV",1,1,694,"O","46"
"9692",151,"VVVVV",1,1,836,"O","46"
"9693",152,"VVBVV",1,1,874,"O","46"
"9694",153,"CCVCC",0,1,944,"O","46"
"9695",154,"CCCCC",1,1,706,"O","46"
"9696",155,"BBVBB",1,1,630,"O","46"
"9697",156,"XXBXX",0,1,661,"O","46"
"9698",157,"CCVCC",0,1,716,"O","46"
"9699",158,"VVVVV",1,1,654,"O","46"
"9700",159,"BBBBB",1,1,925,"O","46"
"9701",160,"XXBXX",0,1,584,"O","46"
"9702",161,"XXXXX",1,1,633,"O","46"
"9703",162,"VVCVV",0,1,544,"O","46"
"9704",163,"BBVBB",1,1,667,"O","46"
"9705",164,"VVCVV",0,1,664,"O","46"
"9706",165,"XXXXX",1,1,966,"O","46"
"9707",166,"VVVVV",1,1,1264,"O","46"
"9708",167,"VVCVV",0,1,661,"O","46"
"9709",168,"XXBXX",0,1,555,"O","46"
"9710",169,"BBBBB",1,1,549,"O","46"
"9711",170,"BBVBB",1,1,511,"O","46"
"9712",171,"BBXBB",0,1,619,"O","46"
"9713",172,"VVVVV",1,1,667,"O","46"
"9714",173,"VVCVV",0,1,560,"O","46"
"9715",174,"VVVVV",1,1,579,"O","46"
"9716",175,"CCVCC",0,1,563,"O","46"
"9717",176,"VVBVV",1,1,605,"O","46"
"9718",177,"VVXVV",0,1,534,"O","46"
"9719",178,"BBBBB",1,1,591,"O","46"
"9720",179,"BBVBB",1,1,619,"O","46"
"9721",180,"VVBVV",1,1,537,"O","46"
"9722",181,"BBCBB",0,1,868,"O","46"
"9723",182,"BBVBB",1,1,1017,"O","46"
"9724",183,"VVBVV",1,1,657,"O","46"
"9725",184,"BBCBB",0,1,863,"O","46"
"9726",185,"XXXXX",1,1,909,"O","46"
"9727",186,"BBCBB",0,1,633,"O","46"
"9728",187,"CCBCC",0,1,607,"O","46"
"9729",188,"CCCCC",1,1,656,"O","46"
"9730",189,"BBBBB",1,1,798,"O","46"
"9731",190,"VVCVV",0,1,720,"O","46"
"9732",191,"CCXCC",1,1,561,"O","46"
"9733",192,"XXCXX",1,1,708,"O","46"
"9734",193,"CCXCC",1,1,633,"O","46"
"9735",194,"VVVVV",1,1,623,"O","46"
"9736",195,"CCBCC",0,1,559,"O","46"
"9737",196,"BBBBB",1,1,674,"O","46"
"9738",197,"CCBCC",0,1,607,"O","46"
"9739",198,"VVCVV",0,1,606,"O","46"
"9740",199,"XXVXX",0,1,605,"O","46"
"9741",200,"XXCXX",1,1,686,"O","46"
"9742",201,"BBVBB",1,1,571,"O","46"
"9743",202,"BBBBB",1,1,660,"O","46"
"9744",203,"XXVXX",0,1,802,"O","46"
"9745",204,"BBXBB",0,1,737,"O","46"
"9746",205,"CCBCC",0,1,1125,"O","46"
"9747",206,"CCCCC",1,1,737,"O","46"
"9748",207,"BBCBB",0,1,690,"O","46"
"9749",208,"CCBCC",0,1,589,"O","46"
"9750",209,"VVVVV",1,1,656,"O","46"
"9751",210,"BBVBB",1,1,645,"O","46"
"9752",211,"VVBVV",1,1,580,"O","46"
"9753",212,"XXCXX",1,1,614,"O","46"
"9754",1,"BBCBB",0,3,2000,"C","47"
"9755",2,"CCVCC",0,2,1160,"C","47"
"9756",3,"VVCVV",0,1,943,"C","47"
"9757",4,"BBBBB",1,1,1228,"C","47"
"9758",5,"CCXCC",1,1,1170,"C","47"
"9759",6,"CCBCC",0,1,876,"C","47"
"9760",7,"CCCCC",1,1,826,"C","47"
"9761",8,"VVCVV",0,1,1227,"C","47"
"9762",9,"XXVXX",0,2,788,"C","47"
"9763",10,"CCCCC",1,1,733,"C","47"
"9764",11,"CCBCC",0,1,899,"C","47"
"9765",12,"BBVBB",1,2,1238,"C","47"
"9766",13,"XXCXX",1,1,1335,"C","47"
"9767",14,"CCCCC",1,1,746,"C","47"
"9768",15,"VVCVV",0,1,652,"C","47"
"9769",16,"XXBXX",0,1,746,"C","47"
"9770",17,"CCCCC",1,1,645,"C","47"
"9771",18,"VVVVV",1,1,981,"C","47"
"9772",19,"BBCBB",0,1,581,"C","47"
"9773",20,"BBBBB",1,1,686,"C","47"
"9774",21,"BBCBB",0,1,740,"C","47"
"9775",22,"XXXXX",1,1,846,"C","47"
"9776",23,"CCVCC",0,1,677,"C","47"
"9777",24,"VVXVV",0,1,763,"C","47"
"9778",25,"XXVXX",0,1,994,"C","47"
"9779",26,"CCVCC",0,1,725,"C","47"
"9780",27,"VVBVV",1,1,767,"C","47"
"9781",28,"XXCXX",1,1,819,"C","47"
"9782",29,"BBBBB",1,1,711,"C","47"
"9783",30,"BBBBB",1,1,887,"C","47"
"9784",31,"XXXXX",1,1,994,"C","47"
"9785",32,"XXVXX",0,1,657,"C","47"
"9786",33,"CCXCC",1,1,792,"C","47"
"9787",34,"BBBBB",1,1,634,"C","47"
"9788",35,"BBBBB",1,1,414,"C","47"
"9789",36,"VVVVV",1,2,552,"C","47"
"9790",37,"XXBXX",0,1,991,"C","47"
"9791",38,"XXXXX",1,1,616,"C","47"
"9792",39,"BBXBB",0,1,980,"C","47"
"9793",40,"XXVXX",0,1,786,"C","47"
"9794",41,"CCXCC",1,2,866,"C","47"
"9795",42,"CCVCC",0,1,902,"C","47"
"9796",43,"VVVVV",1,1,571,"C","47"
"9797",44,"BBCBB",0,1,645,"C","47"
"9798",45,"BBBBB",1,1,627,"C","47"
"9799",46,"VVXVV",0,1,586,"C","47"
"9800",47,"CCCCC",1,1,611,"C","47"
"9801",48,"VVXVV",0,1,716,"C","47"
"9802",49,"CCBCC",0,1,983,"C","47"
"9803",50,"BBBBB",1,1,560,"C","47"
"9804",51,"VVBVV",1,1,457,"C","47"
"9805",52,"BBBBB",1,1,1040,"C","47"
"9806",53,"CCBCC",0,1,581,"C","47"
"9807",54,"XXXXX",1,1,734,"C","47"
"9808",55,"VVCVV",0,1,969,"C","47"
"9809",56,"BBCBB",0,1,594,"C","47"
"9810",57,"CCCCC",1,1,651,"C","47"
"9811",58,"VVCVV",0,1,640,"C","47"
"9812",59,"XXBXX",0,1,727,"C","47"
"9813",60,"BBVBB",1,1,731,"C","47"
"9814",61,"XXCXX",1,1,972,"C","47"
"9815",62,"BBVBB",1,1,1664,"C","47"
"9816",63,"VVVVV",1,1,492,"C","47"
"9817",64,"VVBVV",1,1,650,"C","47"
"9818",65,"BBBBB",1,1,768,"C","47"
"9819",66,"VVXVV",0,1,785,"C","47"
"9820",67,"CCCCC",1,2,747,"C","47"
"9821",68,"XXXXX",1,1,1248,"C","47"
"9822",69,"BBVBB",1,1,625,"C","47"
"9823",70,"XXVXX",0,1,761,"C","47"
"9824",71,"CCBCC",0,1,899,"C","47"
"9825",72,"BBCBB",0,1,519,"C","47"
"9826",73,"BBBBB",1,1,906,"C","47"
"9827",74,"CCBCC",0,1,576,"C","47"
"9828",75,"CCCCC",1,1,646,"C","47"
"9829",76,"VVVVV",1,1,637,"C","47"
"9830",77,"BBCBB",0,1,764,"C","47"
"9831",78,"BBBBB",1,1,542,"C","47"
"9832",79,"XXVXX",0,1,799,"C","47"
"9833",80,"CCCCC",1,1,705,"C","47"
"9834",81,"BBXBB",0,2,1029,"C","47"
"9835",82,"VVBVV",1,1,858,"C","47"
"9836",83,"BBVBB",1,1,465,"C","47"
"9837",84,"XXCXX",1,1,527,"C","47"
"9838",85,"XXVXX",0,1,985,"C","47"
"9839",86,"BBCBB",0,1,531,"C","47"
"9840",87,"XXBXX",0,1,717,"C","47"
"9841",88,"CCCCC",1,1,969,"C","47"
"9842",89,"XXXXX",1,1,666,"C","47"
"9843",90,"XXVXX",0,1,601,"C","47"
"9844",91,"CCBCC",0,1,593,"C","47"
"9845",92,"VVBVV",1,1,513,"C","47"
"9846",93,"CCBCC",0,1,413,"C","47"
"9847",94,"BBBBB",1,1,428,"C","47"
"9848",95,"XXCXX",1,1,621,"C","47"
"9849",96,"BBBBB",1,1,668,"C","47"
"9850",97,"VVVVV",1,1,857,"C","47"
"9851",98,"CCXCC",1,1,807,"C","47"
"9852",99,"CCCCC",1,1,488,"C","47"
"9853",100,"VVBVV",1,1,860,"C","47"
"9854",101,"VVBVV",1,1,770,"C","47"
"9855",102,"BBVBB",1,1,788,"C","47"
"9856",103,"CCCCC",1,1,620,"C","47"
"9857",104,"VVCVV",0,1,707,"C","47"
"9858",105,"XXCXX",1,1,503,"C","47"
"9859",106,"XXVXX",0,1,619,"C","47"
"9860",107,"BBVBB",1,1,442,"C","47"
"9861",108,"BBCBB",0,1,658,"C","47"
"9862",109,"VVVVV",1,1,663,"C","47"
"9863",110,"CCCCC",1,1,581,"C","47"
"9864",111,"VVVVV",1,1,743,"C","47"
"9865",112,"CCCCC",1,1,961,"C","47"
"9866",113,"XXCXX",1,1,1263,"C","47"
"9867",114,"BBCBB",0,1,718,"C","47"
"9868",115,"BBXBB",0,1,723,"C","47"
"9869",116,"BBCBB",0,1,645,"C","47"
"9870",117,"XXXXX",1,1,1180,"C","47"
"9871",118,"BBVBB",1,1,566,"C","47"
"9872",119,"XXXXX",1,1,872,"C","47"
"9873",120,"VVBVV",1,1,467,"C","47"
"9874",121,"BBVBB",1,1,771,"C","47"
"9875",122,"CCCCC",1,1,667,"C","47"
"9876",123,"CCCCC",1,1,369,"C","47"
"9877",124,"VVCVV",0,1,555,"C","47"
"9878",125,"CCBCC",0,1,717,"C","47"
"9879",126,"CCBCC",0,1,432,"C","47"
"9880",127,"BBXBB",0,1,734,"C","47"
"9881",128,"BBBBB",1,1,562,"C","47"
"9882",129,"VVVVV",1,1,1212,"C","47"
"9883",130,"BBBBB",1,1,628,"C","47"
"9884",131,"VVXVV",0,2,516,"C","47"
"9885",132,"CCXCC",1,1,1180,"C","47"
"9886",133,"VVXVV",0,1,446,"C","47"
"9887",134,"BBCBB",0,1,709,"C","47"
"9888",135,"VVBVV",1,1,928,"C","47"
"9889",136,"XXVXX",0,1,571,"C","47"
"9890",137,"XXVXX",0,1,509,"C","47"
"9891",138,"VVXVV",0,1,585,"C","47"
"9892",139,"VVCVV",0,1,1002,"C","47"
"9893",140,"CCBCC",0,1,651,"C","47"
"9894",141,"BBXBB",0,1,689,"C","47"
"9895",142,"XXCXX",1,1,1071,"C","47"
"9896",143,"XXVXX",0,1,674,"C","47"
"9897",144,"XXBXX",0,1,537,"C","47"
"9898",145,"VVBVV",1,1,459,"C","47"
"9899",146,"VVVVV",1,1,762,"C","47"
"9900",147,"CCVCC",0,1,582,"C","47"
"9901",148,"CCVCC",0,1,813,"C","47"
"9902",149,"CCBCC",0,1,645,"C","47"
"9903",150,"VVCVV",0,1,796,"C","47"
"9904",151,"BBVBB",1,1,732,"C","47"
"9905",152,"CCBCC",0,1,559,"C","47"
"9906",153,"BBVBB",1,1,729,"C","47"
"9907",154,"BBCBB",0,1,589,"C","47"
"9908",155,"CCCCC",1,1,405,"C","47"
"9909",156,"CCCCC",1,1,526,"C","47"
"9910",157,"CCXCC",1,1,632,"C","47"
"9911",158,"VVCVV",0,1,528,"C","47"
"9912",159,"VVCVV",0,1,452,"C","47"
"9913",160,"VVBVV",1,1,705,"C","47"
"9914",161,"BBBBB",1,1,766,"C","47"
"9915",162,"CCVCC",0,1,766,"C","47"
"9916",163,"XXBXX",0,1,575,"C","47"
"9917",164,"VVBVV",1,1,457,"C","47"
"9918",165,"VVVVV",1,1,529,"C","47"
"9919",166,"XXXXX",1,1,634,"C","47"
"9920",167,"VVCVV",0,1,866,"C","47"
"9921",168,"VVXVV",0,1,1280,"C","47"
"9922",169,"VVBVV",1,1,677,"C","47"
"9923",170,"VVVVV",1,2,681,"C","47"
"9924",171,"VVBVV",1,1,740,"C","47"
"9925",172,"XXBXX",0,2,471,"C","47"
"9926",173,"CCBCC",0,1,913,"C","47"
"9927",174,"CCXCC",1,2,559,"C","47"
"9928",175,"CCCCC",1,1,679,"C","47"
"9929",176,"XXVXX",0,1,749,"C","47"
"9930",177,"CCVCC",0,1,559,"C","47"
"9931",178,"BBVBB",1,1,536,"C","47"
"9932",179,"XXXXX",1,1,661,"C","47"
"9933",180,"VVCVV",0,1,610,"C","47"
"9934",181,"VVXVV",0,1,747,"C","47"
"9935",182,"XXXXX",1,1,517,"C","47"
"9936",183,"BBXBB",0,1,608,"C","47"
"9937",184,"XXBXX",0,1,656,"C","47"
"9938",185,"XXCXX",1,1,472,"C","47"
"9939",186,"XXVXX",0,1,1132,"C","47"
"9940",187,"VVXVV",0,1,463,"C","47"
"9941",188,"BBBBB",1,1,510,"C","47"
"9942",189,"VVXVV",0,1,698,"C","47"
"9943",190,"VVXVV",0,1,469,"C","47"
"9944",191,"VVVVV",1,1,602,"C","47"
"9945",192,"XXCXX",1,1,434,"C","47"
"9946",193,"CCXCC",1,1,1490,"C","47"
"9947",194,"CCBCC",0,1,638,"C","47"
"9948",195,"CCCCC",1,1,590,"C","47"
"9949",196,"VVCVV",0,1,567,"C","47"
"9950",197,"BBBBB",1,1,631,"C","47"
"9951",198,"XXXXX",1,1,678,"C","47"
"9952",199,"VVBVV",1,1,556,"C","47"
"9953",200,"VVXVV",0,1,573,"C","47"
"9954",201,"CCCCC",1,1,569,"C","47"
"9955",202,"XXVXX",0,1,665,"C","47"
"9956",203,"VVXVV",0,1,484,"C","47"
"9957",204,"XXBXX",0,1,602,"C","47"
"9958",205,"XXBXX",0,1,563,"C","47"
"9959",206,"BBXBB",0,1,620,"C","47"
"9960",207,"CCXCC",1,1,597,"C","47"
"9961",208,"BBCBB",0,1,675,"C","47"
"9962",209,"BBBBB",1,1,627,"C","47"
"9963",210,"VVVVV",1,1,1089,"C","47"
"9964",211,"BBVBB",1,1,693,"C","47"
"9965",212,"CCVCC",0,1,619,"C","47"
"9966",1,"VVVVV",1,3,2000,"C","48"
"9967",2,"XXBXX",0,2,1050,"C","48"
"9968",3,"VVBVV",1,1,654,"C","48"
"9969",4,"VVCVV",0,2,760,"C","48"
"9970",5,"BBVBB",1,1,918,"C","48"
"9971",6,"CCXCC",1,1,924,"C","48"
"9972",7,"XXVXX",0,1,733,"C","48"
"9973",8,"CCCCC",1,2,1015,"C","48"
"9974",9,"XXCXX",1,1,494,"C","48"
"9975",10,"CCBCC",0,1,851,"C","48"
"9976",11,"CCVCC",0,1,714,"C","48"
"9977",12,"BBBBB",1,1,733,"C","48"
"9978",13,"CCCCC",1,1,1214,"C","48"
"9979",14,"BBCBB",0,1,685,"C","48"
"9980",15,"XXBXX",0,1,834,"C","48"
"9981",16,"CCCCC",1,1,890,"C","48"
"9982",17,"BBCBB",0,1,814,"C","48"
"9983",18,"VVXVV",0,1,735,"C","48"
"9984",19,"BBVBB",1,1,643,"C","48"
"9985",20,"VVVVV",1,1,623,"C","48"
"9986",21,"CCXCC",1,1,641,"C","48"
"9987",22,"VVCVV",0,1,581,"C","48"
"9988",23,"VVXVV",0,1,503,"C","48"
"9989",24,"VVBVV",1,1,579,"C","48"
"9990",25,"BBBBB",1,1,787,"C","48"
"9991",26,"BBCBB",0,1,733,"C","48"
"9992",27,"XXVXX",0,2,912,"C","48"
"9993",28,"CCCCC",1,1,945,"C","48"
"9994",29,"XXVXX",0,1,819,"C","48"
"9995",30,"BBCBB",0,1,557,"C","48"
"9996",31,"BBXBB",0,2,743,"C","48"
"9997",32,"CCXCC",1,1,604,"C","48"
"9998",33,"XXCXX",1,1,759,"C","48"
"9999",34,"CCCCC",1,1,1257,"C","48"
"10000",35,"BBCBB",0,1,967,"C","48"
"10001",36,"XXBXX",0,1,633,"C","48"
"10002",37,"CCXCC",1,1,642,"C","48"
"10003",38,"BBXBB",0,1,542,"C","48"
"10004",39,"XXVXX",0,1,474,"C","48"
"10005",40,"BBCBB",0,1,561,"C","48"
"10006",41,"VVBVV",1,1,392,"C","48"
"10007",42,"BBXBB",0,1,552,"C","48"
"10008",43,"CCVCC",0,1,652,"C","48"
"10009",44,"CCXCC",1,1,475,"C","48"
"10010",45,"BBVBB",1,1,761,"C","48"
"10011",46,"CCVCC",0,1,945,"C","48"
"10012",47,"VVVVV",1,1,682,"C","48"
"10013",48,"CCBCC",0,1,929,"C","48"
"10014",49,"BBBBB",1,1,533,"C","48"
"10015",50,"BBVBB",1,1,768,"C","48"
"10016",51,"XXBXX",0,1,555,"C","48"
"10017",52,"CCXCC",1,2,365,"C","48"
"10018",53,"XXXXX",1,1,1594,"C","48"
"10019",54,"CCCCC",1,1,499,"C","48"
"10020",55,"BBVBB",1,1,912,"C","48"
"10021",56,"VVXVV",0,2,463,"C","48"
"10022",57,"XXCXX",1,1,744,"C","48"
"10023",58,"BBCBB",0,1,988,"C","48"
"10024",59,"BBCBB",0,1,419,"C","48"
"10025",60,"BBVBB",1,2,300,"C","48"
"10026",61,"XXBXX",0,1,1182,"C","48"
"10027",62,"VVXVV",0,1,772,"C","48"
