"","block","trial","trialType","score","match","miss","falseAlarm","RT","Memory","currentLetter","nback1","nback2","condition","subn"
"6104",5,3,0,1,0,0,0,3000,3,10,10,2,"C","49"
"6105",5,4,1,1,1,0,0,625,1,2,2,10,"C","49"
"6106",5,5,1,1,1,0,0,467,1,10,10,2,"C","49"
"6107",5,6,0,1,0,0,0,3000,2,8,8,10,"C","49"
"6108",5,7,0,0,0,0,1,595,3,13,13,8,"C","49"
"6109",5,8,0,1,0,0,0,3000,2,5,5,13,"C","49"
"6110",5,9,0,1,0,0,0,3000,3,9,9,5,"C","49"
"6111",5,10,0,1,0,0,0,3000,3,10,10,9,"C","49"
"6112",5,11,0,1,0,0,0,3000,3,1,1,10,"C","49"
"6113",5,12,0,1,0,0,0,3000,2,14,14,1,"C","49"
"6114",5,13,0,0,0,0,1,700,2,12,12,14,"C","49"
"6115",5,14,1,1,1,0,0,449,1,14,14,12,"C","49"
"6116",5,15,0,0,0,0,1,507,2,2,2,14,"C","49"
"6117",5,16,1,1,1,0,0,1074,1,14,14,2,"C","49"
"6118",5,17,0,1,0,0,0,3000,2,6,6,14,"C","49"
"6119",5,18,0,1,0,0,0,3000,2,8,8,6,"C","49"
"6120",5,19,0,1,0,0,0,3000,3,9,9,8,"C","49"
"6121",5,20,0,1,0,0,0,3000,2,9,9,9,"C","49"
"6122",5,21,1,1,1,0,0,354,1,9,9,9,"C","49"
"6123",5,22,0,1,0,0,0,3000,3,12,12,9,"C","49"
"6124",5,23,0,1,0,0,0,3000,2,4,4,12,"C","49"
"6125",5,24,0,1,0,0,0,3000,2,11,11,4,"C","49"
"6126",5,25,0,1,0,0,0,3000,2,5,5,11,"C","49"
"6127",1,1,0,1,0,0,0,3000,2,1,1,0,"C","50"
"6128",1,2,0,1,0,0,0,3000,2,15,15,1,"C","50"
"6129",1,3,1,1,1,0,0,538,1,1,1,15,"C","50"
"6130",1,4,0,1,0,0,0,3000,3,12,12,1,"C","50"
"6131",1,5,1,0,0,1,0,3000,1,1,1,12,"C","50"
"6132",1,6,0,1,0,0,0,3000,2,1,1,1,"C","50"
"6133",1,7,1,1,1,0,0,653,1,1,1,1,"C","50"
"6134",1,8,0,1,0,0,0,3000,2,15,15,1,"C","50"
"6135",1,9,0,1,0,0,0,3000,3,14,14,15,"C","50"
"6136",1,10,0,1,0,0,0,3000,2,11,11,14,"C","50"
"6137",1,11,0,1,0,0,0,3000,2,5,5,11,"C","50"
"6138",1,12,0,1,0,0,0,3000,3,15,15,5,"C","50"
"6139",1,13,1,1,1,0,0,385,1,5,5,15,"C","50"
"6140",1,14,0,1,0,0,0,3000,2,12,12,5,"C","50"
"6141",1,15,1,0,0,1,0,3000,1,5,5,12,"C","50"
"6142",1,16,1,1,1,0,0,411,1,12,12,5,"C","50"
"6143",1,17,0,1,0,0,0,3000,3,14,14,12,"C","50"
"6144",1,18,1,0,0,1,0,3000,1,12,12,14,"C","50"
"6145",1,19,1,0,0,1,0,3000,1,14,14,12,"C","50"
"6146",1,20,1,1,1,0,0,938,1,12,12,14,"C","50"
"6147",1,21,0,1,0,0,0,3000,3,11,11,12,"C","50"
"6148",1,22,1,0,0,1,0,3000,1,12,12,11,"C","50"
"6149",1,23,0,1,0,0,0,3000,2,2,2,12,"C","50"
"6150",1,24,1,1,1,0,0,470,1,12,12,2,"C","50"
"6151",1,25,0,1,0,0,0,3000,3,6,6,12,"C","50"
"6152",2,1,0,1,0,0,0,3000,2,4,4,6,"C","50"
"6153",2,2,0,1,0,0,0,3000,1,3,3,4,"C","50"
"6154",2,3,0,1,0,0,0,3000,3,5,5,3,"C","50"
"6155",2,4,1,1,1,0,0,416,1,3,3,5,"C","50"
"6156",2,5,0,1,0,0,0,3000,3,10,10,3,"C","50"
"6157",2,6,0,1,0,0,0,3000,2,6,6,10,"C","50"
"6158",2,7,0,1,0,0,0,3000,3,11,11,6,"C","50"
"6159",2,8,1,1,1,0,0,467,1,6,6,11,"C","50"
"6160",2,9,0,1,0,0,0,3000,2,5,5,6,"C","50"
"6161",2,10,0,1,0,0,0,3000,2,7,7,5,"C","50"
"6162",2,11,0,1,0,0,0,3000,3,14,14,7,"C","50"
"6163",2,12,0,1,0,0,0,3000,2,4,4,14,"C","50"
"6164",2,13,0,1,0,0,0,3000,2,1,1,4,"C","50"
"6165",2,14,0,1,0,0,0,3000,2,11,11,1,"C","50"
"6166",2,15,1,1,1,0,0,422,1,1,1,11,"C","50"
"6167",2,16,0,1,0,0,0,3000,3,13,13,1,"C","50"
"6168",2,17,0,1,0,0,0,3000,3,11,11,13,"C","50"
"6169",2,18,1,1,1,0,0,358,1,13,13,11,"C","50"
"6170",2,19,0,1,0,0,0,3000,2,4,4,13,"C","50"
"6171",2,20,1,0,0,1,0,3000,1,13,13,4,"C","50"
"6172",2,21,0,1,0,0,0,3000,3,1,1,13,"C","50"
"6173",2,22,0,1,0,0,0,3000,2,2,2,1,"C","50"
"6174",2,23,1,1,1,0,0,399,1,1,1,2,"C","50"
"6175",2,24,0,1,0,0,0,3000,2,6,6,1,"C","50"
"6176",2,25,0,1,0,0,0,3000,3,5,5,6,"C","50"
"6177",3,1,0,1,0,0,0,3000,2,5,5,5,"C","50"
"6178",3,2,0,1,0,0,0,3000,3,12,12,5,"C","50"
"6179",3,3,0,1,0,0,0,3000,2,11,11,12,"C","50"
"6180",3,4,0,1,0,0,0,3000,3,4,4,11,"C","50"
"6181",3,5,1,1,1,0,0,359,1,11,11,4,"C","50"
"6182",3,6,1,0,0,1,0,3000,1,4,4,11,"C","50"
"6183",3,7,0,1,0,0,0,3000,3,9,9,4,"C","50"
"6184",3,8,0,1,0,0,0,3000,3,3,3,9,"C","50"
"6185",3,9,1,1,1,0,0,639,1,9,9,3,"C","50"
"6186",3,10,1,0,0,1,0,3000,1,3,3,9,"C","50"
"6187",3,11,0,1,0,0,0,3000,2,8,8,3,"C","50"
"6188",3,12,0,1,0,0,0,3000,3,12,12,8,"C","50"
"6189",3,13,0,1,0,0,0,3000,3,7,7,12,"C","50"
"6190",3,14,0,1,0,0,0,3000,2,10,10,7,"C","50"
"6191",3,15,0,1,0,0,0,3000,3,5,5,10,"C","50"
"6192",3,16,0,1,0,0,0,3000,2,3,3,5,"C","50"
"6193",3,17,0,1,0,0,0,3000,3,1,1,3,"C","50"
"6194",3,18,1,1,1,0,0,400,1,3,3,1,"C","50"
"6195",3,19,0,1,0,0,0,3000,3,6,6,3,"C","50"
"6196",3,20,0,1,0,0,0,3000,3,12,12,6,"C","50"
"6197",3,21,0,1,0,0,0,3000,3,7,7,12,"C","50"
"6198",3,22,1,1,1,0,0,404,1,12,12,7,"C","50"
"6199",3,23,1,0,0,1,0,3000,1,7,7,12,"C","50"
"6200",3,24,1,0,0,1,0,3000,1,12,12,7,"C","50"
"6201",3,25,1,1,1,0,0,625,1,7,7,12,"C","50"
"6202",4,1,0,1,0,0,0,3000,3,5,5,7,"C","50"
"6203",4,2,0,1,0,0,0,3000,1,12,12,5,"C","50"
"6204",4,3,0,1,0,0,0,3000,3,12,12,12,"C","50"
"6205",4,4,0,1,0,0,0,3000,2,4,4,12,"C","50"
"6206",4,5,0,1,0,0,0,3000,3,6,6,4,"C","50"
"6207",4,6,0,1,0,0,0,3000,3,10,10,6,"C","50"
"6208",4,7,1,1,1,0,0,415,1,6,6,10,"C","50"
"6209",4,8,1,0,0,1,0,3000,1,10,10,6,"C","50"
"6210",4,9,0,1,0,0,0,3000,3,2,2,10,"C","50"
"6211",4,10,0,1,0,0,0,3000,3,5,5,2,"C","50"
"6212",4,11,1,1,1,0,0,449,1,2,2,5,"C","50"
"6213",4,12,0,1,0,0,0,3000,2,9,9,2,"C","50"
"6214",4,13,0,1,0,0,0,3000,3,3,3,9,"C","50"
"6215",4,14,1,1,1,0,0,688,1,9,9,3,"C","50"
"6216",4,15,0,1,0,0,0,3000,2,9,9,9,"C","50"
"6217",4,16,0,1,0,0,0,3000,3,13,13,9,"C","50"
"6218",4,17,1,1,1,0,0,358,1,9,9,13,"C","50"
"6219",4,18,0,1,0,0,0,3000,3,8,8,9,"C","50"
"6220",4,19,1,1,1,0,0,704,1,9,9,8,"C","50"
"6221",4,20,0,1,0,0,0,3000,3,9,9,9,"C","50"
"6222",4,21,0,0,0,0,1,912,2,8,8,9,"C","50"
"6223",4,22,1,0,0,1,0,3000,1,9,9,8,"C","50"
"6224",4,23,1,1,1,0,0,638,1,8,8,9,"C","50"
"6225",4,24,0,0,0,0,1,1134,3,8,8,8,"C","50"
"6226",4,25,1,0,0,1,0,3000,1,8,8,8,"C","50"
"6227",5,1,0,1,0,0,0,3000,2,1,1,8,"C","50"
"6228",5,2,0,1,0,0,0,3000,3,10,10,1,"C","50"
"6229",5,3,0,1,0,0,0,3000,3,10,10,10,"C","50"
"6230",5,4,0,1,0,0,0,3000,3,13,13,10,"C","50"
"6231",5,5,0,1,0,0,0,3000,3,7,7,13,"C","50"
"6232",5,6,1,1,1,0,0,511,1,13,13,7,"C","50"
"6233",5,7,0,1,0,0,0,3000,2,4,4,13,"C","50"
"6234",5,8,0,1,0,0,0,3000,2,8,8,4,"C","50"
"6235",5,9,0,1,0,0,0,3000,3,1,1,8,"C","50"
"6236",5,10,0,1,0,0,0,3000,2,11,11,1,"C","50"
"6237",5,11,0,1,0,0,0,3000,2,3,3,11,"C","50"
"6238",5,12,0,1,0,0,0,3000,3,6,6,3,"C","50"
"6239",5,13,1,1,1,0,0,592,1,3,3,6,"C","50"
"6240",5,14,1,0,0,1,0,3000,1,6,6,3,"C","50"
"6241",5,15,0,0,0,0,1,775,2,6,6,6,"C","50"
"6242",5,16,0,1,0,0,0,3000,2,12,12,6,"C","50"
"6243",5,17,0,1,0,0,0,3000,2,8,8,12,"C","50"
"6244",5,18,1,1,1,0,0,660,1,12,12,8,"C","50"
"6245",5,19,1,0,0,1,0,3000,1,8,8,12,"C","50"
"6246",5,20,1,0,0,1,0,3000,1,12,12,8,"C","50"
"6247",5,21,0,1,0,0,0,3000,3,7,7,12,"C","50"
"6248",5,22,1,1,1,0,0,360,1,12,12,7,"C","50"
"6249",5,23,0,1,0,0,0,3000,2,4,4,12,"C","50"
"6250",5,24,0,1,0,0,0,3000,3,7,7,4,"C","50"
"6251",5,25,1,1,1,0,0,499,1,4,4,7,"C","50"
"6252",1,1,0,1,0,0,0,3000,2,8,8,0,"C","51"
"6253",1,2,0,1,0,0,0,3000,1,11,11,8,"C","51"
"6254",1,3,1,1,1,0,0,977,1,8,8,11,"C","51"
"6255",1,4,1,0,0,1,0,3000,1,11,11,8,"C","51"
"6256",1,5,1,0,0,1,0,3000,1,8,8,11,"C","51"
"6257",1,6,0,1,0,0,0,3000,2,10,10,8,"C","51"
"6258",1,7,1,1,1,0,0,542,1,8,8,10,"C","51"
"6259",1,8,0,1,0,0,0,3000,3,11,11,8,"C","51"
"6260",1,9,0,1,0,0,0,3000,2,9,9,11,"C","51"
"6261",1,10,1,1,1,0,0,946,1,11,11,9,"C","51"
"6262",1,11,0,1,0,0,0,3000,2,7,7,11,"C","51"
"6263",1,12,0,1,0,0,0,3000,2,6,6,7,"C","51"
"6264",1,13,1,1,1,0,0,799,1,7,7,6,"C","51"
"6265",1,14,1,0,0,1,0,3000,1,6,6,7,"C","51"
"6266",1,15,0,1,0,0,0,3000,3,3,3,6,"C","51"
"6267",1,16,1,1,1,0,0,499,1,6,6,3,"C","51"
"6268",1,17,1,0,0,1,0,3000,1,3,3,6,"C","51"
"6269",1,18,1,0,0,1,0,3000,1,6,6,3,"C","51"
"6270",1,19,0,1,0,0,0,3000,2,9,9,6,"C","51"
"6271",1,20,1,1,1,0,0,443,1,6,6,9,"C","51"
"6272",1,21,0,1,0,0,0,3000,2,8,8,6,"C","51"
"6273",1,22,0,1,0,0,0,3000,2,12,12,8,"C","51"
"6274",1,23,1,1,1,0,0,386,1,8,8,12,"C","51"
"6275",1,24,0,1,0,0,0,3000,2,4,4,8,"C","51"
"6276",1,25,0,1,0,0,0,3000,2,1,1,4,"C","51"
"6277",2,1,0,1,0,0,0,3000,1,10,10,1,"C","51"
"6278",2,2,0,1,0,0,0,3000,3,9,9,10,"C","51"
"6279",2,3,1,1,1,0,0,498,1,10,10,9,"C","51"
"6280",2,4,1,0,0,1,0,3000,1,9,9,10,"C","51"
"6281",2,5,0,1,0,0,0,3000,2,8,8,9,"C","51"
"6282",2,6,0,1,0,0,0,3000,2,8,8,8,"C","51"
"6283",2,7,0,0,0,0,1,1449,2,1,1,8,"C","51"
"6284",2,8,0,1,0,0,0,3000,3,6,6,1,"C","51"
"6285",2,9,0,1,0,0,0,3000,2,11,11,6,"C","51"
"6286",2,10,1,1,1,0,0,741,1,6,6,11,"C","51"
"6287",2,11,0,1,0,0,0,3000,2,5,5,6,"C","51"
"6288",2,12,0,1,0,0,0,3000,2,14,14,5,"C","51"
"6289",2,13,0,1,0,0,0,3000,2,14,14,14,"C","51"
"6290",2,14,0,1,0,0,0,3000,3,5,5,14,"C","51"
"6291",2,15,0,1,0,0,0,3000,3,15,15,5,"C","51"
"6292",2,16,0,1,0,0,0,3000,2,13,13,15,"C","51"
"6293",2,17,0,0,0,0,1,622,3,10,10,13,"C","51"
"6294",2,18,0,1,0,0,0,3000,3,2,2,10,"C","51"
"6295",2,19,0,1,0,0,0,3000,2,3,3,2,"C","51"
"6296",2,20,0,1,0,0,0,3000,3,12,12,3,"C","51"
"6297",2,21,0,1,0,0,0,3000,3,5,5,12,"C","51"
"6298",2,22,1,1,1,0,0,794,1,12,12,5,"C","51"
"6299",2,23,0,1,0,0,0,3000,2,13,13,12,"C","51"
"6300",2,24,1,0,0,1,0,3000,1,12,12,13,"C","51"
"6301",2,25,0,1,0,0,0,3000,3,7,7,12,"C","51"
"6302",3,1,0,1,0,0,0,3000,1,2,2,7,"C","51"
"6303",3,2,0,1,0,0,0,3000,1,14,14,2,"C","51"
"6304",3,3,0,1,0,0,0,3000,2,4,4,14,"C","51"
"6305",3,4,1,1,1,0,0,438,1,14,14,4,"C","51"
"6306",3,5,1,0,0,1,0,3000,1,4,4,14,"C","51"
"6307",3,6,0,1,0,0,0,3000,3,4,4,4,"C","51"
"6308",3,7,0,1,0,0,0,3000,3,13,13,4,"C","51"
"6309",3,8,0,1,0,0,0,3000,2,8,8,13,"C","51"
"6310",3,9,0,1,0,0,0,3000,3,1,1,8,"C","51"
"6311",3,10,0,1,0,0,0,3000,2,6,6,1,"C","51"
"6312",3,11,1,1,1,0,0,473,1,1,1,6,"C","51"
"6313",3,12,1,0,0,1,0,3000,1,6,6,1,"C","51"
"6314",3,13,0,1,0,0,0,3000,3,11,11,6,"C","51"
"6315",3,14,0,1,0,0,0,3000,3,2,2,11,"C","51"
"6316",3,15,0,1,0,0,0,3000,2,5,5,2,"C","51"
"6317",3,16,0,1,0,0,0,3000,2,11,11,5,"C","51"
"6318",3,17,0,0,0,0,1,493,2,11,11,11,"C","51"
"6319",3,18,1,0,0,1,0,3000,1,11,11,11,"C","51"
"6320",3,19,0,1,0,0,0,3000,2,4,4,11,"C","51"
"6321",3,20,1,1,1,0,0,503,1,11,11,4,"C","51"
"6322",3,21,1,0,0,1,0,3000,1,4,4,11,"C","51"
"6323",3,22,1,0,0,1,0,3000,1,11,11,4,"C","51"
"6324",3,23,1,1,1,0,0,630,1,4,4,11,"C","51"
"6325",3,24,0,1,0,0,0,3000,3,8,8,4,"C","51"
"6326",3,25,0,1,0,0,0,3000,3,1,1,8,"C","51"
"6327",4,1,0,1,0,0,0,3000,2,14,14,1,"C","51"
"6328",4,2,0,1,0,0,0,3000,1,2,2,14,"C","51"
"6329",4,3,0,1,0,0,0,3000,3,11,11,2,"C","51"
"6330",4,4,1,1,1,0,0,468,1,2,2,11,"C","51"
"6331",4,5,0,1,0,0,0,3000,2,4,4,2,"C","51"
"6332",4,6,0,1,0,0,0,3000,2,11,11,4,"C","51"
"6333",4,7,1,1,1,0,0,468,1,4,4,11,"C","51"
"6334",4,8,0,1,0,0,0,3000,3,7,7,4,"C","51"
"6335",4,9,0,1,0,0,0,3000,3,11,11,7,"C","51"
"6336",4,10,0,1,0,0,0,3000,3,15,15,11,"C","51"
"6337",4,11,1,1,1,0,0,563,1,11,11,15,"C","51"
"6338",4,12,1,0,0,1,0,3000,1,15,15,11,"C","51"
"6339",4,13,0,1,0,0,0,3000,3,13,13,15,"C","51"
"6340",4,14,0,1,0,0,0,3000,3,12,12,13,"C","51"
"6341",4,15,1,1,1,0,0,767,1,13,13,12,"C","51"
"6342",4,16,1,0,0,1,0,3000,1,12,12,13,"C","51"
"6343",4,17,1,0,0,1,0,3000,1,13,13,12,"C","51"
"6344",4,18,0,1,0,0,0,3000,3,14,14,13,"C","51"
"6345",4,19,0,1,0,0,0,3000,2,4,4,14,"C","51"
"6346",4,20,0,0,0,0,1,1753,3,15,15,4,"C","51"
"6347",4,21,0,1,0,0,0,3000,2,14,14,15,"C","51"
"6348",4,22,0,1,0,0,0,3000,2,8,8,14,"C","51"
"6349",4,23,1,1,1,0,0,445,1,14,14,8,"C","51"
"6350",4,24,0,1,0,0,0,3000,2,4,4,14,"C","51"
"6351",4,25,0,1,0,0,0,3000,3,11,11,4,"C","51"
"6352",5,1,0,1,0,0,0,3000,1,15,15,11,"C","51"
"6353",5,2,0,1,0,0,0,3000,2,13,13,15,"C","51"
"6354",5,3,1,1,1,0,0,1380,1,15,15,13,"C","51"
"6355",5,4,0,1,0,0,0,3000,3,1,1,15,"C","51"
"6356",5,5,0,1,0,0,0,3000,3,4,4,1,"C","51"
"6357",5,6,1,1,1,0,0,497,1,1,1,4,"C","51"
"6358",5,7,0,1,0,0,0,3000,2,11,11,1,"C","51"
"6359",5,8,0,1,0,0,0,3000,3,12,12,11,"C","51"
"6360",5,9,0,1,0,0,0,3000,3,14,14,12,"C","51"
"6361",5,10,0,1,0,0,0,3000,2,8,8,14,"C","51"
"6362",5,11,0,1,0,0,0,3000,3,3,3,8,"C","51"
"6363",5,12,0,1,0,0,0,3000,2,3,3,3,"C","51"
"6364",5,13,1,1,1,0,0,526,1,3,3,3,"C","51"
"6365",5,14,0,1,0,0,0,3000,2,2,2,3,"C","51"
"6366",5,15,0,1,0,0,0,3000,2,1,1,2,"C","51"
"6367",5,16,0,1,0,0,0,3000,2,8,8,1,"C","51"
"6368",5,17,1,1,1,0,0,425,1,1,1,8,"C","51"
"6369",5,18,0,1,0,0,0,3000,2,5,5,1,"C","51"
"6370",5,19,0,1,0,0,0,3000,2,4,4,5,"C","51"
"6371",5,20,0,1,0,0,0,3000,3,6,6,4,"C","51"
"6372",5,21,0,1,0,0,0,3000,2,11,11,6,"C","51"
"6373",5,22,0,1,0,0,0,3000,3,8,8,11,"C","51"
"6374",5,23,0,1,0,0,0,3000,3,9,9,8,"C","51"
"6375",5,24,0,1,0,0,0,3000,3,12,12,9,"C","51"
"6376",5,25,0,0,0,0,1,698,3,8,8,12,"C","51"
"6377",1,1,0,1,0,0,0,3000,3,4,4,0,"C","52"
"6378",1,2,0,1,0,0,0,3000,1,7,7,4,"C","52"
"6379",1,3,0,1,0,0,0,3000,2,9,9,7,"C","52"
"6380",1,4,0,1,0,0,0,3000,2,3,3,9,"C","52"
"6381",1,5,0,1,0,0,0,3000,2,11,11,3,"C","52"
"6382",1,6,0,1,0,0,0,3000,2,5,5,11,"C","52"
"6383",1,7,1,1,1,0,0,1085,1,11,11,5,"C","52"
"6384",1,8,0,1,0,0,0,3000,2,15,15,11,"C","52"
"6385",1,9,0,1,0,0,0,3000,2,14,14,15,"C","52"
"6386",1,10,1,0,0,1,0,3000,1,15,15,14,"C","52"
"6387",1,11,0,1,0,0,0,3000,2,12,12,15,"C","52"
"6388",1,12,1,1,1,0,0,640,1,15,15,12,"C","52"
"6389",1,13,1,1,1,0,0,1127,1,12,12,15,"C","52"
"6390",1,14,1,1,1,0,0,503,1,15,15,12,"C","52"
"6391",1,15,1,0,0,1,0,3000,1,12,12,15,"C","52"
"6392",1,16,0,0,0,0,1,1754,2,8,8,12,"C","52"
"6393",1,17,0,0,0,0,1,1121,2,11,11,8,"C","52"
"6394",1,18,0,1,0,0,0,3000,2,13,13,11,"C","52"
"6395",1,19,0,1,0,0,0,3000,3,3,3,13,"C","52"
"6396",1,20,0,1,0,0,0,3000,3,4,4,3,"C","52"
"6397",1,21,1,1,1,0,0,549,1,3,3,4,"C","52"
"6398",1,22,0,1,0,0,0,3000,2,9,9,3,"C","52"
"6399",1,23,1,0,0,1,0,3000,1,3,3,9,"C","52"
"6400",1,24,0,1,0,0,0,3000,3,7,7,3,"C","52"
"6401",1,25,1,1,1,0,0,682,1,3,3,7,"C","52"
"6402",2,1,0,1,0,0,0,3000,2,15,15,3,"C","52"
"6403",2,2,0,1,0,0,0,3000,1,10,10,15,"C","52"
"6404",2,3,0,1,0,0,0,3000,3,7,7,10,"C","52"
"6405",2,4,1,1,1,0,0,334,1,10,10,7,"C","52"
"6406",2,5,0,1,0,0,0,3000,3,3,3,10,"C","52"
"6407",2,6,0,1,0,0,0,3000,3,13,13,3,"C","52"
"6408",2,7,1,1,1,0,0,562,1,3,3,13,"C","52"
"6409",2,8,0,1,0,0,0,3000,3,7,7,3,"C","52"
"6410",2,9,0,1,0,0,0,3000,2,12,12,7,"C","52"
"6411",2,10,0,1,0,0,0,3000,3,14,14,12,"C","52"
"6412",2,11,1,1,1,0,0,670,1,12,12,14,"C","52"
"6413",2,12,0,1,0,0,0,3000,3,1,1,12,"C","52"
"6414",2,13,0,1,0,0,0,3000,3,8,8,1,"C","52"
"6415",2,14,1,1,1,0,0,338,1,1,1,8,"C","52"
"6416",2,15,0,1,0,0,0,3000,2,5,5,1,"C","52"
"6417",2,16,0,1,0,0,0,3000,3,14,14,5,"C","52"
"6418",2,17,1,1,1,0,0,333,1,5,5,14,"C","52"
"6419",2,18,1,1,1,0,0,1124,1,14,14,5,"C","52"
"6420",2,19,0,1,0,0,0,3000,2,3,3,14,"C","52"
"6421",2,20,1,1,1,0,0,552,1,14,14,3,"C","52"
"6422",2,21,0,1,0,0,0,3000,3,10,10,14,"C","52"
"6423",2,22,1,1,1,0,0,1102,1,14,14,10,"C","52"
"6424",2,23,0,1,0,0,0,3000,2,15,15,14,"C","52"
"6425",2,24,0,1,0,0,0,3000,3,7,7,15,"C","52"
"6426",2,25,1,1,1,0,0,324,1,15,15,7,"C","52"
"6427",3,1,0,1,0,0,0,3000,2,13,13,15,"C","52"
"6428",3,2,0,1,0,0,0,3000,2,7,7,13,"C","52"
"6429",3,3,1,1,1,0,0,2456,1,13,13,7,"C","52"
"6430",3,4,0,0,0,0,1,1514,2,13,13,13,"C","52"
"6431",3,5,0,1,0,0,0,3000,2,15,15,13,"C","52"
"6432",3,6,0,1,0,0,0,3000,3,3,3,15,"C","52"
"6433",3,7,1,1,1,0,0,446,1,15,15,3,"C","52"
"6434",3,8,0,1,0,0,0,3000,3,11,11,15,"C","52"
"6435",3,9,0,1,0,0,0,3000,2,1,1,11,"C","52"
"6436",3,10,1,1,1,0,0,571,1,11,11,1,"C","52"
"6437",3,11,0,1,0,0,0,3000,2,4,4,11,"C","52"
"6438",3,12,0,1,0,0,0,3000,3,12,12,4,"C","52"
"6439",3,13,1,1,1,0,0,511,1,4,4,12,"C","52"
"6440",3,14,0,1,0,0,0,3000,3,7,7,4,"C","52"
"6441",3,15,1,1,1,0,0,684,1,4,4,7,"C","52"
"6442",3,16,0,0,0,0,1,845,3,11,11,4,"C","52"
"6443",3,17,0,1,0,0,0,3000,2,14,14,11,"C","52"
"6444",3,18,1,1,1,0,0,356,1,11,11,14,"C","52"
"6445",3,19,0,1,0,0,0,3000,3,4,4,11,"C","52"
"6446",3,20,0,1,0,0,0,3000,3,13,13,4,"C","52"
"6447",3,21,1,1,1,0,0,335,1,4,4,13,"C","52"
"6448",3,22,0,1,0,0,0,3000,3,8,8,4,"C","52"
"6449",3,23,0,0,0,0,1,713,3,13,13,8,"C","52"
"6450",3,24,1,1,1,0,0,850,1,8,8,13,"C","52"
"6451",3,25,0,1,0,0,0,3000,2,14,14,8,"C","52"
"6452",4,1,0,1,0,0,0,3000,1,2,2,14,"C","52"
"6453",4,2,0,1,0,0,0,3000,3,4,4,2,"C","52"
"6454",4,3,0,1,0,0,0,3000,3,1,1,4,"C","52"
"6455",4,4,1,1,1,0,0,534,1,4,4,1,"C","52"
"6456",4,5,1,1,1,0,0,1310,1,1,1,4,"C","52"
"6457",4,6,0,1,0,0,0,3000,3,6,6,1,"C","52"
"6458",4,7,1,1,1,0,0,603,1,1,1,6,"C","52"
"6459",4,8,1,1,1,0,0,789,1,6,6,1,"C","52"
"6460",4,9,1,1,1,0,0,403,1,1,1,6,"C","52"
"6461",4,10,0,1,0,0,0,3000,2,13,13,1,"C","52"
"6462",4,11,0,1,0,0,0,3000,2,11,11,13,"C","52"
"6463",4,12,0,1,0,0,0,3000,2,3,3,11,"C","52"
"6464",4,13,0,1,0,0,0,3000,3,4,4,3,"C","52"
"6465",4,14,0,1,0,0,0,3000,3,4,4,4,"C","52"
"6466",4,15,1,1,1,0,0,685,1,4,4,4,"C","52"
"6467",4,16,1,1,1,0,0,1581,1,4,4,4,"C","52"
"6468",4,17,0,1,0,0,0,3000,3,15,15,4,"C","52"
"6469",4,18,0,1,0,0,0,3000,2,2,2,15,"C","52"
"6470",4,19,0,1,0,0,0,3000,2,11,11,2,"C","52"
"6471",4,20,0,0,0,0,1,808,3,4,4,11,"C","52"
"6472",4,21,0,1,0,0,0,3000,2,1,1,4,"C","52"
"6473",4,22,0,0,0,0,1,766,3,1,1,1,"C","52"
"6474",4,23,0,1,0,0,0,3000,2,3,3,1,"C","52"
"6475",4,24,0,1,0,0,0,3000,2,9,9,3,"C","52"
"6476",4,25,1,1,1,0,0,345,1,3,3,9,"C","52"
"6477",5,1,0,1,0,0,0,3000,3,4,4,3,"C","52"
"6478",5,2,0,1,0,0,0,3000,3,8,8,4,"C","52"
"6479",5,3,0,1,0,0,0,3000,2,10,10,8,"C","52"
"6480",5,4,1,1,1,0,0,934,1,8,8,10,"C","52"
"6481",5,5,0,1,0,0,0,3000,2,7,7,8,"C","52"
"6482",5,6,0,0,0,0,1,1084,2,4,4,7,"C","52"
"6483",5,7,1,1,1,0,0,604,1,7,7,4,"C","52"
"6484",5,8,1,1,1,0,0,852,1,4,4,7,"C","52"
"6485",5,9,1,1,1,0,0,915,1,7,7,4,"C","52"
"6486",5,10,0,1,0,0,0,3000,2,9,9,7,"C","52"
"6487",5,11,1,1,1,0,0,1144,1,7,7,9,"C","52"
"6488",5,12,0,1,0,0,0,3000,3,5,5,7,"C","52"
"6489",5,13,1,1,1,0,0,375,1,7,7,5,"C","52"
"6490",5,14,0,1,0,0,0,3000,2,10,10,7,"C","52"
"6491",5,15,1,1,1,0,0,404,1,7,7,10,"C","52"
"6492",5,16,1,1,1,0,0,916,1,10,10,7,"C","52"
"6493",5,17,0,1,0,0,0,3000,3,8,8,10,"C","52"
"6494",5,18,1,1,1,0,0,370,1,10,10,8,"C","52"
"6495",5,19,1,1,1,0,0,610,1,8,8,10,"C","52"
"6496",5,20,0,1,0,0,0,3000,2,8,8,8,"C","52"
"6497",5,21,0,1,0,0,0,3000,3,15,15,8,"C","52"
"6498",5,22,0,1,0,0,0,3000,2,10,10,15,"C","52"
"6499",5,23,0,1,0,0,0,3000,2,1,1,10,"C","52"
"6500",5,24,0,1,0,0,0,3000,2,13,13,1,"C","52"
"6501",5,25,1,1,1,0,0,651,1,1,1,13,"C","52"
"6502",1,1,0,1,0,0,0,3000,3,6,6,0,"C","53"
"6503",1,2,0,1,0,0,0,3000,2,12,12,6,"C","53"
"6504",1,3,1,0,0,1,0,3000,1,6,6,12,"C","53"
